,favorite_count,tweet_id,retweet_count,text
1991-11-21 02:31:13.629138944,2461,690690673629138944,858,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod
1991-11-21 13:08:43.253055490,2297,690728923253055488,559,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u
1991-11-21 15:04:52.932222976,4005,690735892932222976,1382,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt
1991-11-23 21:42:56.555528194,3477,690932576555528192,1104,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS
1991-11-23 23:28:19.477221376,4375,690938899477221376,2154,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX"
1991-11-24 05:14:12.130045952,3793,690959652130045952,1354,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E
1991-11-24 13:28:32.272396288,6249,690989312272396288,3094,We've got a doggy down. Requesting backup. 12/10 for both. Please enjoy  https://t.co/pmarb2dG0e
1991-11-25 17:27:51.332753408,1805,691090071332753408,360,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY
1991-11-25 19:16:53.310316544,3134,691096613310316544,960,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW
1991-11-28 09:51:56.024623104,2721,691321916024623104,710,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab
1991-11-29 12:14:26.452082688,20453,691416866452082688,8230,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k
1991-11-29 20:01:09.282295808,2799,691444869282295808,914,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV
1991-11-30 00:08:29.405118465,4297,691459709405118464,1241,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH
1991-11-30 06:37:21.324204033,2513,691483041324204032,608,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM
1991-12-02 12:07:32.215414786,2058,691675652215414784,547,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV
1991-12-03 10:42:38.957883396,3055,691756958957883392,1100,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J"
1991-12-03 20:44:13.716221953,8577,691793053716221952,4520,We usually don't rate penguins but this one is in need of a confidence boost after that slide. 10/10 https://t.co/qnMJHBxPuo
1991-12-04 04:18:53.922455552,4176,691820333922455552,1779,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z
1991-12-06 11:01:31.282812928,3027,692017291282812928,1026,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2
1991-12-06 17:52:14.689402880,3600,692041934689402880,1369,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) https://t.co/sRUpRpGZ3y
1991-12-07 21:53:10.915014657,1736,692142790915014656,424,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ
1991-12-08 02:12:46.030913536,2279,692158366030913536,854,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB
1991-12-08 10:10:05.137076224,2670,692187005137076224,880,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N
1991-12-11 02:08:33.023332352,9875,692417313023332352,3740,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10
1991-12-11 03:48:00.028966913,1559,692423280028966912,248,PUPDATE: just noticed this dog has some extra legs. Very advanced. Revolutionary af. Upgraded to a 9/10
1991-12-12 09:35:51.048294401,1950,692530551048294400,453,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu
1991-12-12 10:55:07.825213440,3375,692535307825213440,1461,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI
1991-12-12 20:15:18.515392513,4599,692568918515392512,1655,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B
1991-12-14 23:13:21.762250755,7217,692752401762250752,3911,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu"
1991-12-15 20:16:06.163931137,3040,692828166163931136,949,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS
1991-12-16 14:37:08.850999298,2412,692894228850999296,870,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW
1991-12-16 16:40:01.640583168,1893,692901601640583168,653,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV"
1991-12-16 17:51:02.751522816,2580,692905862751522816,946,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn
1991-12-16 21:32:23.163629568,2829,692919143163629568,801,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy
1991-12-18 22:30:43.459342336,1988,693095443459342336,499,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW
1991-12-19 02:17:14.023534592,1822,693109034023534592,661,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM"
1991-12-19 15:14:46.491000832,8344,693155686491000832,3446,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U
1991-12-20 12:23:27.727280129,3026,693231807727280128,790,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP"
1991-12-20 21:00:51.218264065,2357,693262851218264064,539,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR
1991-12-20 22:11:01.318012928,2529,693267061318012928,881,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM
1991-12-21 01:58:40.173801472,3558,693280720173801472,1334,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne
1991-12-23 11:11:05.285931008,1881,693486665285931008,679,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27
1991-12-24 13:44:54.167244802,1734,693582294167244800,274,"Personally I'd give him an 11/10. Not sure why you think you're qualified to rate such a stellar pup.
@CommonWhiteGirI"
1991-12-24 16:07:23.962331137,5351,693590843962331136,2123,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx
1991-12-25 00:57:39.251335168,1631,693622659251335168,399,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X
1991-12-25 02:59:35.228977152,2585,693629975228977152,862,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ
1991-12-25 06:23:52.151285760,2686,693642232151285760,447,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a
1991-12-25 06:56:56.740769793,1422,693644216740769792,137,BREAKING PUPDATE: I've just been notified that (if in U.S.) this dog appears to be operating the vehicle. Upgraded to 10/10. Skilled af
1991-12-25 07:58:08.581312512,2858,693647888581312512,637,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw
1991-12-28 17:45:51.086120961,1832,693942351086120960,398,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M
1991-12-29 07:53:50.313091072,1977,693993230313091072,436,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H
1991-12-29 10:16:31.655137281,3585,694001791655137280,1111,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT
1991-12-31 12:42:53.896572928,3113,694183373896572928,998,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD
1991-12-31 19:09:34.471057408,4434,694206574471057408,2180,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI"
1992-01-02 05:21:08.942569472,2120,694329668942569472,539,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn
1992-01-02 08:47:08.726001664,1670,694342028726001664,525,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb
1992-01-02 11:47:19.993344000,2153,694352839993344000,669,Meet Olivi̩r. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ
1992-01-02 12:51:15.654983680,1595,694356675654983680,312,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG"
1992-01-06 03:48:42.378485760,37758,694669722378485760,15558,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2
1992-01-08 21:24:23.685980160,2917,694905863685980160,1003,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ
1992-01-09 02:56:34.720792577,2847,694925794720792576,981,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2
1992-01-10 13:44:14.296211456,2820,695051054296211456,846,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi"
1992-01-10 17:25:44.191721472,1699,695064344191721472,648,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P"
1992-01-10 20:12:08.191332352,3004,695074328191332352,1189,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ
1992-01-11 02:03:42.348574720,2796,695095422348574720,661,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib
1992-01-13 14:59:53.360662529,3852,695314793360662528,1585,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03
1992-01-14 17:17:44.418041856,9117,695409464418041856,3833,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV
1992-01-15 03:33:44.020918272,4608,695446424020918272,1946,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T
1992-01-17 06:29:36.980148225,4827,695629776980148224,2258,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS
1992-01-18 20:47:49.421768709,1978,695767669421768704,800,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG
1992-01-19 04:19:21.660297217,3372,695794761660297216,843,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd
1992-01-19 10:27:07.381944320,3176,695816827381944320,1259,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h
1992-01-22 17:19:28.806522880,2050,696100768806522880,716,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx
1992-01-26 06:06:37.980676096,3396,696405997980676096,1224,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ
1992-01-27 05:05:10.901260288,2681,696488710901260288,1111,12/10 revolutionary af https://t.co/zKzq4nIY86
1992-01-27 05:35:39.101908992,1289,696490539101908992,156,After reading the comments I may have overestimated this pup. Downgraded to a 1/10. Please forgive me
1992-01-27 13:20:37.233913856,4112,696518437233913856,1821,Oh my god 10/10 for every little hot dog pupper
1992-01-29 19:37:15.009417216,2516,696713835009417216,699,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6
1992-01-30 04:10:41.916489729,2185,696744641916489728,1012,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose) https://t.co/ghhbMAFPW8
1992-01-30 07:01:22.863349760,1557,696754882863349760,384,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp
1992-01-31 17:13:00.375769088,2578,696877980375769088,764,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF
1992-01-31 19:30:56.886657024,5109,696886256886657024,1927,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ
1992-01-31 21:54:54.812565505,2478,696894894812565504,731,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z
1992-01-31 23:23:24.696625153,3372,696900204696625152,1103,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i
1992-02-04 22:24:16.848379904,2660,697242256848379904,714,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN
1992-02-05 01:58:25.972801536,3188,697255105972801536,1250,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP
1992-02-05 03:09:38.236399616,3471,697259378236399616,1072,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8"
1992-02-05 06:14:06.429966336,4935,697270446429966336,2000,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS
1992-02-07 11:43:51.882764288,3605,697463031882764288,1480,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ
1992-02-07 17:15:27.769255936,2561,697482927769255936,725,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr
1992-02-08 02:30:14.579523584,2192,697516214579523584,1216,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT
